utc,steptype,heatread
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.9
29/08/2017 13:01,2,174.9
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:01,2,174.8
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,
29/08/2017 13:02,2,
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.8
29/08/2017 13:02,2,174.8
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.7
29/08/2017 13:02,2,174.8
29/08/2017 13:02,2,174.8
29/08/2017 13:02,2,174.8
29/08/2017 13:02,2,174.8
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,175
29/08/2017 13:02,2,175
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,174.9
29/08/2017 13:02,2,175
29/08/2017 13:02,2,175
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,
29/08/2017 13:02,2,
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.1
29/08/2017 13:02,2,175.2
29/08/2017 13:02,2,175.2
29/08/2017 13:02,2,175.3
29/08/2017 13:02,2,175.3
29/08/2017 13:02,2,175.2
29/08/2017 13:02,2,175.2
29/08/2017 13:02,3,175.2
29/08/2017 13:02,3,175.2
29/08/2017 13:02,3,173.7
29/08/2017 13:02,3,173.7
29/08/2017 13:02,3,170.9
29/08/2017 13:02,3,170.9
29/08/2017 13:02,3,166.2
29/08/2017 13:02,3,166.2
29/08/2017 13:02,3,162.8
29/08/2017 13:02,3,162.8
29/08/2017 13:02,3,159.5
29/08/2017 13:02,3,159.5
29/08/2017 13:03,3,156.1
29/08/2017 13:03,3,156.1
29/08/2017 13:03,3,
29/08/2017 13:03,3,
29/08/2017 13:03,3,
29/08/2017 13:03,3,
29/08/2017 13:03,3,150.3
29/08/2017 13:03,3,150.3
29/08/2017 13:03,3,149.3
29/08/2017 13:03,3,149.3
29/08/2017 13:03,3,148.5
29/08/2017 13:03,3,148.5
29/08/2017 13:03,3,147.9
29/08/2017 13:03,3,147.9
29/08/2017 13:03,3,147.2
29/08/2017 13:03,3,147.2
29/08/2017 13:03,3,146.8
29/08/2017 13:03,3,146.8
29/08/2017 13:03,3,146.5
29/08/2017 13:03,3,146.5
29/08/2017 13:03,3,146.1
29/08/2017 13:03,3,146.1
29/08/2017 13:03,3,145.7
29/08/2017 13:03,3,145.7
29/08/2017 13:03,3,145.4
29/08/2017 13:03,3,145.4
29/08/2017 13:03,3,145.2
29/08/2017 13:03,3,145.2
29/08/2017 13:03,3,145.2
29/08/2017 13:03,3,145.2
29/08/2017 13:03,3,145.5
29/08/2017 13:03,3,145.5
29/08/2017 13:03,3,145.9
29/08/2017 13:03,3,145.9
29/08/2017 13:03,3,146.3
29/08/2017 13:03,3,146.3
29/08/2017 13:03,3,146.7
29/08/2017 13:03,3,146.7
29/08/2017 13:03,3,147.2
29/08/2017 13:03,3,147.2
29/08/2017 13:03,3,
29/08/2017 13:03,3,
29/08/2017 13:03,3,148.3
29/08/2017 13:03,3,148.3
29/08/2017 13:03,3,148.8
29/08/2017 13:03,3,148.8
29/08/2017 13:03,3,148.9
29/08/2017 13:03,3,148.9
29/08/2017 13:03,3,149.1
29/08/2017 13:03,3,149.1
29/08/2017 13:03,3,149.1
29/08/2017 13:03,3,149.1
29/08/2017 13:03,3,149.2
29/08/2017 13:03,3,149.2
29/08/2017 13:03,3,149.1
29/08/2017 13:03,3,149.1
29/08/2017 13:03,3,148.9
29/08/2017 13:03,3,148.9
29/08/2017 13:03,3,147.6
29/08/2017 13:03,3,147.6
29/08/2017 13:04,3,147.4
29/08/2017 13:04,3,147.4
29/08/2017 13:04,3,146.9
29/08/2017 13:04,3,146.9
29/08/2017 13:04,3,146.4
29/08/2017 13:04,3,146.4
29/08/2017 13:04,3,145.9
29/08/2017 13:04,3,145.9
29/08/2017 13:04,3,145.4
29/08/2017 13:04,3,145.4
29/08/2017 13:04,3,145.1
29/08/2017 13:04,3,145.1
29/08/2017 13:04,3,144.7
29/08/2017 13:04,3,144.7
29/08/2017 13:04,3,144.6
29/08/2017 13:04,3,144.6
29/08/2017 13:04,3,144.6
29/08/2017 13:04,3,144.6
29/08/2017 13:04,3,144.8
29/08/2017 13:04,3,144.8
29/08/2017 13:04,3,144.9
29/08/2017 13:04,3,144.9
29/08/2017 13:04,3,145
29/08/2017 13:04,3,145
29/08/2017 13:04,3,145.1
29/08/2017 13:04,3,145.1
29/08/2017 13:04,3,145.2
29/08/2017 13:04,3,145.2
29/08/2017 13:04,3,145.3
29/08/2017 13:04,3,145.3
29/08/2017 13:04,3,145.5
29/08/2017 13:04,3,145.5
29/08/2017 13:04,3,145.4
29/08/2017 13:04,3,145.4
29/08/2017 13:04,3,145
29/08/2017 13:04,3,145
29/08/2017 13:04,3,144.4
29/08/2017 13:04,3,144.4
29/08/2017 13:04,3,143.7
29/08/2017 13:04,3,143.7
29/08/2017 13:04,3,143.3
29/08/2017 13:04,3,143.3
29/08/2017 13:04,3,143.1
29/08/2017 13:04,3,143.1
29/08/2017 13:04,3,142.7
29/08/2017 13:04,3,142.7
29/08/2017 13:04,3,142.5
29/08/2017 13:04,3,142.5
29/08/2017 13:04,3,
29/08/2017 13:04,3,
29/08/2017 13:04,3,142.2
29/08/2017 13:04,3,142.2
29/08/2017 13:04,3,142.2
29/08/2017 13:04,3,142.2
29/08/2017 13:04,3,142.3
29/08/2017 13:04,3,142.3
29/08/2017 13:04,3,142.4
29/08/2017 13:04,3,142.4
29/08/2017 13:04,3,142.3
29/08/2017 13:04,3,142.3
29/08/2017 13:05,3,142.2
29/08/2017 13:05,3,142.2
29/08/2017 13:05,3,142.2
29/08/2017 13:05,3,142.2
29/08/2017 13:05,3,142.1
29/08/2017 13:05,3,142.1
29/08/2017 13:05,3,141.9
29/08/2017 13:05,3,141.9
29/08/2017 13:05,3,141.9
29/08/2017 13:05,3,141.9
29/08/2017 13:05,3,141.7
29/08/2017 13:05,3,141.7
29/08/2017 13:05,3,140.1
29/08/2017 13:05,3,140.1
29/08/2017 13:05,3,139.2
29/08/2017 13:05,3,139.2
29/08/2017 13:05,3,138.9
29/08/2017 13:05,3,138.9
29/08/2017 13:05,3,138.5
29/08/2017 13:05,3,138.5
29/08/2017 13:05,3,138.3
29/08/2017 13:05,3,138.3
29/08/2017 13:05,3,138.3
29/08/2017 13:05,3,138.3
29/08/2017 13:05,3,138.2
29/08/2017 13:05,3,138.2
29/08/2017 13:05,3,138
29/08/2017 13:05,3,138
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.6
29/08/2017 13:05,3,137.6
29/08/2017 13:05,3,137.7
29/08/2017 13:05,3,137.7
29/08/2017 13:05,3,137.7
29/08/2017 13:05,3,137.7
29/08/2017 13:05,3,137.6
29/08/2017 13:05,3,137.6
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.9
29/08/2017 13:05,3,137.9
29/08/2017 13:05,3,138.1
29/08/2017 13:05,3,138.1
29/08/2017 13:05,3,138.1
29/08/2017 13:05,3,138.1
29/08/2017 13:05,3,138.1
29/08/2017 13:05,3,137.9
29/08/2017 13:05,3,137.9
29/08/2017 13:05,3,137.9
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.8
29/08/2017 13:05,3,137.6
29/08/2017 13:05,3,137.6
29/08/2017 13:05,3,137.2
29/08/2017 13:05,3,137.2
29/08/2017 13:05,3,135.4
29/08/2017 13:05,3,135.4
29/08/2017 13:06,3,135
29/08/2017 13:06,3,135
29/08/2017 13:06,3,134.4
29/08/2017 13:06,3,134.4
29/08/2017 13:06,3,134.1
29/08/2017 13:06,3,134.1
29/08/2017 13:06,3,134
29/08/2017 13:06,3,134
29/08/2017 13:06,3,133.9
29/08/2017 13:06,3,133.9
29/08/2017 13:06,3,133.8
29/08/2017 13:06,3,133.8
29/08/2017 13:06,3,133.8
29/08/2017 13:06,3,133.8
29/08/2017 13:06,3,133.7
29/08/2017 13:06,3,133.7
29/08/2017 13:06,3,133.3
29/08/2017 13:06,3,133.3
29/08/2017 13:06,3,132.8
29/08/2017 13:06,3,132.8
29/08/2017 13:06,3,132.5
29/08/2017 13:06,3,132.5
29/08/2017 13:06,3,132.5
29/08/2017 13:06,3,132.5
29/08/2017 13:06,3,132.5
29/08/2017 13:06,3,132.5
29/08/2017 13:06,3,132.2
29/08/2017 13:06,3,132.2
29/08/2017 13:06,3,132
29/08/2017 13:06,3,132
29/08/2017 13:06,3,132
29/08/2017 13:06,3,132
29/08/2017 13:06,3,131.6
29/08/2017 13:06,3,131.6
29/08/2017 13:06,3,131.2
29/08/2017 13:06,3,131.2
29/08/2017 13:06,3,130.9
29/08/2017 13:06,3,130.9
29/08/2017 13:06,3,130.6
29/08/2017 13:06,3,130.6
29/08/2017 13:06,3,130.6
29/08/2017 13:06,3,130.6
29/08/2017 13:06,3,130.8
29/08/2017 13:06,3,130.8
29/08/2017 13:06,3,131
29/08/2017 13:06,3,131
29/08/2017 13:06,3,131
29/08/2017 13:06,3,131
29/08/2017 13:06,3,131
29/08/2017 13:06,3,131
29/08/2017 13:06,3,130.4
29/08/2017 13:06,3,130.4
29/08/2017 13:06,3,129.9
29/08/2017 13:06,3,129.9
29/08/2017 13:06,3,129.4
29/08/2017 13:06,3,129.4
29/08/2017 13:06,3,129.4
29/08/2017 13:06,3,129.4
29/08/2017 13:06,3,129.3
29/08/2017 13:06,3,129.3
29/08/2017 13:07,3,129.4
29/08/2017 13:07,3,129.4
29/08/2017 13:07,3,129.5
29/08/2017 13:07,3,129.5
29/08/2017 13:07,3,129.4
29/08/2017 13:07,3,129.4
29/08/2017 13:07,3,129
29/08/2017 13:07,3,129
29/08/2017 13:07,3,128.6
29/08/2017 13:07,3,128.6
29/08/2017 13:07,3,128.4
29/08/2017 13:07,3,128.4
29/08/2017 13:07,3,128.4
29/08/2017 13:07,3,128.4
29/08/2017 13:07,3,128
29/08/2017 13:07,3,128
29/08/2017 13:07,3,127.7
29/08/2017 13:07,3,127.7
29/08/2017 13:07,3,127.4
29/08/2017 13:07,3,127.4
29/08/2017 13:07,3,127.2
29/08/2017 13:07,3,127.2
29/08/2017 13:07,3,127
29/08/2017 13:07,3,127
29/08/2017 13:07,3,126.6
29/08/2017 13:07,3,126.6
29/08/2017 13:07,3,126.3
29/08/2017 13:07,3,126.3
29/08/2017 13:07,3,125.9
29/08/2017 13:07,3,125.9
29/08/2017 13:07,3,125.8
29/08/2017 13:07,3,125.8
29/08/2017 13:07,3,125.7
29/08/2017 13:07,3,125.7
29/08/2017 13:07,3,125.5
29/08/2017 13:07,3,125.5
29/08/2017 13:07,3,125.3
29/08/2017 13:07,3,125.3
29/08/2017 13:07,3,125.2
29/08/2017 13:07,3,125.2
29/08/2017 13:07,3,124.8
29/08/2017 13:07,3,124.8
29/08/2017 13:07,3,124.2
29/08/2017 13:07,3,124.2
29/08/2017 13:07,3,124
29/08/2017 13:07,3,124
29/08/2017 13:07,3,123.6
29/08/2017 13:07,3,123.6
29/08/2017 13:07,3,123
29/08/2017 13:07,3,123
29/08/2017 13:07,3,122.5
29/08/2017 13:07,3,122.5
29/08/2017 13:07,3,122.1
29/08/2017 13:07,3,122.1
29/08/2017 13:07,3,122.1
29/08/2017 13:07,3,122.1
29/08/2017 13:07,3,121.9
29/08/2017 13:07,3,121.9
29/08/2017 13:07,3,121.4
29/08/2017 13:07,3,121.4
29/08/2017 13:08,3,121.5
29/08/2017 13:08,3,121.5
29/08/2017 13:08,3,121.5
29/08/2017 13:08,3,121.5
29/08/2017 13:08,3,
29/08/2017 13:08,3,
29/08/2017 13:08,3,121.8
29/08/2017 13:08,3,121.8
29/08/2017 13:08,3,121.9
29/08/2017 13:08,3,121.9
29/08/2017 13:08,3,121.6
29/08/2017 13:08,3,121.6
29/08/2017 13:08,3,121.3
29/08/2017 13:08,3,121.3
29/08/2017 13:08,3,121.3
29/08/2017 13:08,3,121.3
29/08/2017 13:08,3,121.1
29/08/2017 13:08,3,121.1
29/08/2017 13:08,3,121.1
29/08/2017 13:08,3,121.1
29/08/2017 13:08,3,
29/08/2017 13:08,3,
29/08/2017 13:08,3,119.8
29/08/2017 13:08,3,119.8
29/08/2017 13:08,3,119.4
29/08/2017 13:08,3,119.4
29/08/2017 13:08,3,119
29/08/2017 13:08,3,119
29/08/2017 13:08,3,117.6
29/08/2017 13:08,3,117.6
29/08/2017 13:08,3,117.3
29/08/2017 13:08,3,117.3
29/08/2017 13:08,3,116.8
29/08/2017 13:08,3,116.8
29/08/2017 13:08,3,116.1
29/08/2017 13:08,3,116.1
29/08/2017 13:08,3,115.5
29/08/2017 13:08,3,115.5
29/08/2017 13:08,3,115.4
29/08/2017 13:08,3,115.4
29/08/2017 13:08,3,115.5
29/08/2017 13:08,3,115.5
29/08/2017 13:08,3,115.8
29/08/2017 13:08,3,115.8
29/08/2017 13:08,3,116.2
29/08/2017 13:08,3,116.2
29/08/2017 13:08,3,116.6
29/08/2017 13:08,3,116.6
29/08/2017 13:08,3,116.9
29/08/2017 13:08,3,116.9
29/08/2017 13:08,3,117.3
29/08/2017 13:08,3,117.3
29/08/2017 13:08,3,117.5
29/08/2017 13:08,3,117.5
29/08/2017 13:08,3,117.7
29/08/2017 13:08,3,117.7
29/08/2017 13:08,3,117.6
29/08/2017 13:08,3,117.6
29/08/2017 13:08,3,117.2
29/08/2017 13:08,3,117.2
29/08/2017 13:09,3,116.8
29/08/2017 13:09,3,116.8
29/08/2017 13:09,3,116.4
29/08/2017 13:09,3,116.4
29/08/2017 13:09,3,115.9
29/08/2017 13:09,3,115.9
29/08/2017 13:09,3,115.5
29/08/2017 13:09,3,115.5
29/08/2017 13:09,3,113.9
29/08/2017 13:09,3,113.9
29/08/2017 13:09,3,113.6
29/08/2017 13:09,3,113.6
29/08/2017 13:09,3,113.2
29/08/2017 13:09,3,113.2
29/08/2017 13:09,3,112.9
29/08/2017 13:09,3,112.9
29/08/2017 13:09,3,112.6
29/08/2017 13:09,3,112.6
29/08/2017 13:09,3,
29/08/2017 13:09,3,
29/08/2017 13:09,3,112.1
29/08/2017 13:09,3,112.1
29/08/2017 13:09,3,112
29/08/2017 13:09,3,112
29/08/2017 13:09,3,111.8
29/08/2017 13:09,3,111.8
29/08/2017 13:09,3,111.5
29/08/2017 13:09,3,111.5
29/08/2017 13:09,3,111
29/08/2017 13:09,3,111
29/08/2017 13:09,3,110.4
29/08/2017 13:09,3,110.4
29/08/2017 13:09,3,109.2
29/08/2017 13:09,3,109.2
29/08/2017 13:09,3,
29/08/2017 13:09,3,
29/08/2017 13:09,3,108.6
29/08/2017 13:09,3,108.6
29/08/2017 13:09,3,108
29/08/2017 13:09,3,108
29/08/2017 13:09,3,107.8
29/08/2017 13:09,3,107.8
29/08/2017 13:09,3,107.6
29/08/2017 13:09,3,107.6
29/08/2017 13:09,3,107.3
29/08/2017 13:09,3,107.3
29/08/2017 13:09,3,107.1
29/08/2017 13:09,3,107.1
29/08/2017 13:09,3,107.2
29/08/2017 13:09,3,107.2
29/08/2017 13:09,3,107.4
29/08/2017 13:09,3,107.4
29/08/2017 13:09,3,107.5
29/08/2017 13:09,3,107.5
29/08/2017 13:09,3,107.7
29/08/2017 13:09,3,107.7
29/08/2017 13:09,3,107.7
29/08/2017 13:09,3,107.7
29/08/2017 13:09,3,107.7
29/08/2017 13:09,3,107.7
29/08/2017 13:10,3,107.8
29/08/2017 13:10,3,107.8
29/08/2017 13:10,3,107.9
29/08/2017 13:10,3,107.9
29/08/2017 13:10,3,
29/08/2017 13:10,3,
29/08/2017 13:10,3,107.8
29/08/2017 13:10,3,107.8
29/08/2017 13:10,3,107.6
29/08/2017 13:10,3,107.6
29/08/2017 13:10,3,107.3
29/08/2017 13:10,3,107.3
29/08/2017 13:10,3,107.1
29/08/2017 13:10,3,107.1
29/08/2017 13:10,3,106.8
29/08/2017 13:10,3,106.8
29/08/2017 13:10,3,106.3
29/08/2017 13:10,3,106.3
29/08/2017 13:10,3,105.5
29/08/2017 13:10,3,105.5
29/08/2017 13:10,3,103.9
29/08/2017 13:10,3,103.9
29/08/2017 13:10,3,103.7
29/08/2017 13:10,3,103.7
29/08/2017 13:10,3,103.6
29/08/2017 13:10,3,103.6
29/08/2017 13:10,3,103.3
29/08/2017 13:10,3,103.3
29/08/2017 13:10,3,103.1
29/08/2017 13:10,3,103.1
29/08/2017 13:10,3,102.7
29/08/2017 13:10,3,102.7
29/08/2017 13:10,3,102.4
29/08/2017 13:10,3,102.4
29/08/2017 13:10,3,102.3
29/08/2017 13:10,3,102.3
29/08/2017 13:10,3,102.2
29/08/2017 13:10,3,102.2
29/08/2017 13:10,3,102.1
29/08/2017 13:10,3,102.1
29/08/2017 13:10,3,101.6
29/08/2017 13:10,3,101.6
29/08/2017 13:10,3,101.2
29/08/2017 13:10,3,101.2
29/08/2017 13:10,3,100.6
29/08/2017 13:10,3,100.6
29/08/2017 13:10,3,100
29/08/2017 13:10,3,100
29/08/2017 13:10,3,99.9
29/08/2017 13:10,3,99.9
29/08/2017 13:10,3,99.8
29/08/2017 13:10,3,99.8
29/08/2017 13:10,3,99.8
29/08/2017 13:10,3,99.8
29/08/2017 13:10,3,99.8
29/08/2017 13:10,3,99.8
29/08/2017 13:10,3,99.7
29/08/2017 13:10,3,99.7
29/08/2017 13:10,3,99.7
29/08/2017 13:10,3,99.7
29/08/2017 13:11,3,99.6
29/08/2017 13:11,3,99.6
29/08/2017 13:11,3,99.5
29/08/2017 13:11,3,99.5
29/08/2017 13:11,3,99.5
29/08/2017 13:11,3,99.5
29/08/2017 13:11,3,99.1
29/08/2017 13:11,3,99.1
29/08/2017 13:11,3,98.7
29/08/2017 13:11,3,98.7
29/08/2017 13:11,3,98.3
29/08/2017 13:11,3,98.3
29/08/2017 13:11,3,97.9
29/08/2017 13:11,3,97.9
29/08/2017 13:11,3,97.6
29/08/2017 13:11,3,97.6
29/08/2017 13:11,3,97.3
29/08/2017 13:11,3,97.3
29/08/2017 13:11,3,96.8
29/08/2017 13:11,3,96.8
29/08/2017 13:11,3,96.5
29/08/2017 13:11,3,96.5
29/08/2017 13:11,3,96.3
29/08/2017 13:11,3,96.3
29/08/2017 13:11,3,95.7
29/08/2017 13:11,3,95.7
29/08/2017 13:11,3,95.3
29/08/2017 13:11,3,95.3
29/08/2017 13:11,3,94.6
29/08/2017 13:11,3,94.6
29/08/2017 13:11,3,94.1
29/08/2017 13:11,3,94.1
29/08/2017 13:11,3,93.8
29/08/2017 13:11,3,93.8
29/08/2017 13:11,3,93.4
29/08/2017 13:11,3,93.4
29/08/2017 13:11,3,93
29/08/2017 13:11,3,93
29/08/2017 13:11,3,92.8
29/08/2017 13:11,3,92.8
29/08/2017 13:11,3,92.8
29/08/2017 13:11,3,92.8
29/08/2017 13:11,3,92.7
29/08/2017 13:11,3,92.7
29/08/2017 13:11,3,92.7
29/08/2017 13:11,3,92.7
29/08/2017 13:11,3,92.6
29/08/2017 13:11,3,92.6
29/08/2017 13:11,3,
29/08/2017 13:11,3,
29/08/2017 13:11,3,92.3
29/08/2017 13:11,3,92.3
29/08/2017 13:11,3,91.9
29/08/2017 13:11,3,91.9
29/08/2017 13:11,3,91.6
29/08/2017 13:11,3,91.6
29/08/2017 13:11,3,91.5
29/08/2017 13:11,3,91.5
29/08/2017 13:11,3,91.2
29/08/2017 13:11,3,91.2
29/08/2017 13:12,3,91.2
29/08/2017 13:12,3,91.2
29/08/2017 13:12,3,90.9
29/08/2017 13:12,3,90.9
29/08/2017 13:12,3,90.8
29/08/2017 13:12,3,90.8
29/08/2017 13:12,3,90.6
29/08/2017 13:12,3,90.6
29/08/2017 13:12,3,90.3
29/08/2017 13:12,3,90.3
29/08/2017 13:12,3,90
29/08/2017 13:12,3,90
29/08/2017 13:12,3,89.9
29/08/2017 13:12,3,89.9
29/08/2017 13:12,3,89.7
29/08/2017 13:12,3,89.7
29/08/2017 13:12,3,89.3
29/08/2017 13:12,3,89.3
29/08/2017 13:12,3,89.1
29/08/2017 13:12,3,89.1
29/08/2017 13:12,3,88.8
29/08/2017 13:12,3,88.8
29/08/2017 13:12,3,88.5
29/08/2017 13:12,3,88.5
29/08/2017 13:12,3,88.1
29/08/2017 13:12,3,88.1
29/08/2017 13:12,3,87.6
29/08/2017 13:12,3,87.6
29/08/2017 13:12,3,87.3
29/08/2017 13:12,3,87.3
29/08/2017 13:12,3,86.9
29/08/2017 13:12,3,86.9
29/08/2017 13:12,3,86.4
29/08/2017 13:12,3,86.4
29/08/2017 13:12,3,86
29/08/2017 13:12,3,86
29/08/2017 13:12,3,85.6
29/08/2017 13:12,3,85.6
29/08/2017 13:12,3,85.3
29/08/2017 13:12,3,85.3
29/08/2017 13:12,3,85.1
29/08/2017 13:12,3,85.1
29/08/2017 13:12,3,85
29/08/2017 13:12,3,85
29/08/2017 13:12,3,84.9
29/08/2017 13:12,3,84.9
29/08/2017 13:12,3,84.7
29/08/2017 13:12,3,84.7
29/08/2017 13:12,3,84.6
29/08/2017 13:12,3,84.6
29/08/2017 13:12,3,84.3
29/08/2017 13:12,3,84.3
29/08/2017 13:12,3,84
29/08/2017 13:12,3,84
29/08/2017 13:12,3,83.7
29/08/2017 13:12,3,83.7
29/08/2017 13:12,3,83.4
29/08/2017 13:12,3,83.4
29/08/2017 13:12,3,83.1
29/08/2017 13:12,3,83.1
29/08/2017 13:13,3,82.7
29/08/2017 13:13,3,82.7
29/08/2017 13:13,3,82.3
29/08/2017 13:13,3,82.3
29/08/2017 13:13,3,81.6
29/08/2017 13:13,3,81.6
29/08/2017 13:13,3,81
29/08/2017 13:13,3,81
29/08/2017 13:13,3,80.9
29/08/2017 13:13,3,80.9
29/08/2017 13:13,3,80.8
29/08/2017 13:13,3,80.8
29/08/2017 13:13,3,80.8
29/08/2017 13:13,3,80.8
29/08/2017 13:13,3,80.6
29/08/2017 13:13,3,80.6
29/08/2017 13:13,3,80.4
29/08/2017 13:13,3,80.4
29/08/2017 13:13,3,80.3
29/08/2017 13:13,3,80.3
29/08/2017 13:13,3,80.1
29/08/2017 13:13,3,80.1
29/08/2017 13:13,3,80
29/08/2017 13:13,3,80
29/08/2017 13:13,3,79.7
29/08/2017 13:13,3,79.7
29/08/2017 13:13,3,79.4
29/08/2017 13:13,3,79.4
29/08/2017 13:13,3,79.1
29/08/2017 13:13,3,79.1
29/08/2017 13:13,3,78.9
29/08/2017 13:13,3,78.9
29/08/2017 13:13,3,78.5
29/08/2017 13:13,3,78.5
29/08/2017 13:13,3,
29/08/2017 13:13,3,
29/08/2017 13:13,3,78
29/08/2017 13:13,3,78
29/08/2017 13:13,3,77.7
29/08/2017 13:13,3,77.7
29/08/2017 13:13,3,77.4
29/08/2017 13:13,3,77.4
29/08/2017 13:13,3,77
29/08/2017 13:13,3,77
29/08/2017 13:13,3,76.5
29/08/2017 13:13,3,76.5
29/08/2017 13:13,3,76.2
29/08/2017 13:13,3,76.2
29/08/2017 13:13,3,75.8
29/08/2017 13:13,3,75.8
29/08/2017 13:13,3,75.5
29/08/2017 13:13,3,75.5
29/08/2017 13:13,3,75.2
29/08/2017 13:13,3,75.2
29/08/2017 13:13,3,74.9
29/08/2017 13:13,3,74.9
29/08/2017 13:13,3,74.7
29/08/2017 13:13,3,74.7
29/08/2017 13:13,3,74.4
29/08/2017 13:13,3,74.4
29/08/2017 13:14,3,74.2
29/08/2017 13:14,3,74.2
29/08/2017 13:14,3,73.9
29/08/2017 13:14,3,73.9
29/08/2017 13:14,3,
29/08/2017 13:14,3,
29/08/2017 13:14,3,73.6
29/08/2017 13:14,3,73.6
29/08/2017 13:14,3,73.5
29/08/2017 13:14,3,73.5
29/08/2017 13:14,3,73.3
29/08/2017 13:14,3,73.3
29/08/2017 13:14,3,73
29/08/2017 13:14,3,73
29/08/2017 13:14,3,72.8
29/08/2017 13:14,3,72.8
29/08/2017 13:14,3,72.5
29/08/2017 13:14,3,72.5
29/08/2017 13:14,3,72.2
29/08/2017 13:14,3,72.2
29/08/2017 13:14,3,72
29/08/2017 13:14,3,72
29/08/2017 13:14,3,71.7
29/08/2017 13:14,3,71.7
29/08/2017 13:14,3,71.5
29/08/2017 13:14,3,71.5
29/08/2017 13:14,3,71.3
29/08/2017 13:14,3,71.3
29/08/2017 13:14,3,71
29/08/2017 13:14,3,71
29/08/2017 13:14,3,70.7
29/08/2017 13:14,3,70.7
29/08/2017 13:14,3,70.2
29/08/2017 13:14,3,70.2
29/08/2017 13:14,3,
29/08/2017 13:14,3,
29/08/2017 13:14,3,69.2
29/08/2017 13:14,3,69.2
29/08/2017 13:14,3,68.8
29/08/2017 13:14,3,68.8
29/08/2017 13:14,3,68.5
29/08/2017 13:14,3,68.5
29/08/2017 13:14,3,68
29/08/2017 13:14,3,68
29/08/2017 13:14,3,67.7
29/08/2017 13:14,3,67.7
29/08/2017 13:14,3,67.4
29/08/2017 13:14,3,67.4
29/08/2017 13:14,3,67.2
29/08/2017 13:14,3,67.2
29/08/2017 13:14,3,67.1
29/08/2017 13:14,3,67.1
29/08/2017 13:14,3,66.9
29/08/2017 13:14,3,66.9
29/08/2017 13:14,3,66.6
29/08/2017 13:14,3,66.6
29/08/2017 13:14,3,66
29/08/2017 13:14,3,66
29/08/2017 13:14,3,65.6
29/08/2017 13:14,3,65.6
29/08/2017 13:15,3,65.1
29/08/2017 13:15,3,65.1
29/08/2017 13:15,3,64.8
29/08/2017 13:15,3,64.8
29/08/2017 13:15,3,64.8
29/08/2017 13:15,3,64.8
29/08/2017 13:15,3,64.6
29/08/2017 13:15,3,64.6
29/08/2017 13:15,3,64.6
29/08/2017 13:15,3,64.4
29/08/2017 13:15,3,64.4
29/08/2017 13:15,3,64.4
29/08/2017 13:15,3,64.4
29/08/2017 13:15,3,64.3
29/08/2017 13:15,3,64.3
29/08/2017 13:15,3,64.2
29/08/2017 13:15,3,64.2
29/08/2017 13:15,3,64.2
29/08/2017 13:15,3,64.2
29/08/2017 13:15,3,64.1
29/08/2017 13:15,3,64.1
29/08/2017 13:15,3,64
29/08/2017 13:15,3,64
29/08/2017 13:15,3,63.7
29/08/2017 13:15,3,63.7
29/08/2017 13:15,3,63.4
29/08/2017 13:15,3,63.4
29/08/2017 13:15,3,63.2
29/08/2017 13:15,3,63.2
29/08/2017 13:15,3,62.8
29/08/2017 13:15,3,62.8
29/08/2017 13:15,3,62.6
29/08/2017 13:15,3,62.6
29/08/2017 13:15,3,62.1
29/08/2017 13:15,3,62.1
29/08/2017 13:15,3,61.5
29/08/2017 13:15,3,61.5
29/08/2017 13:15,3,61.2
29/08/2017 13:15,3,61.2
29/08/2017 13:15,3,60.8
29/08/2017 13:15,3,60.8
29/08/2017 13:15,3,60.6
29/08/2017 13:15,3,60.6
